4159 9 9
2681 6 0
5785 7 7
4339 2 6
6969 1 1
7346 1 1
4228 4 4
4796 3 3
1345 9 9
869 0 0
4357 6 0
9567 8 8
4001 0 0
8569 9 9
6033 4 6
3383 3 3
2219 9 5
3274 0 0
7411 3 3
7516 4 4
9475 6 0
6496 5 5
2765 9 9
7038 7 7
8232 2 2
3025 6 6
7846 1 1
4731 6 2
4695 4 4
9143 1 4
2419 3 3
6127 9 9
1846 2 2
8950 0 0
9891 0 0
7177 2 2
1535 4 4
5485 4 4
2782 7 7
3512 4 4
1436 9 9
955 5 5
8157 9 9
23 8 8
2275 2 3
8101 6 0
9451 7 7
9724 3 3
9809 6 0
8470 9 9
387 3 3
1274 4 4
2153 2 2
2648 0 2
6546 8 8
5224 2 2
9348 0 0
6815 5 5
45 2 2
9039 2 2
63 2 2
4267 3 3
521 8 8
727 0 0
9097 2 2
9748 2 2
5748 3 3
1384 2 2
2021 0 0
8350 8 8
3549 7 7
6649 8 8
5663 4 4
6589 9 4
1495 9 9
5988 8 8
7952 8 8
5480 8 8
8964 5 5
5684 3 3
3187 5 5
2818 6 6
3185 5 5
9889 5 5
842 0 0
3563 8 8
4870 9 9
3583 5 7
8045 1 1
6008 6 0
7346 1 1
5037 2 2
8054 1 1
1584 2 2
9465 6 6
3394 0 0
6466 9 9
3889 7 7
881 2 2
7373 0 0
33 1 1
5484 2 2
2627 3 3
2453 7 7
6118 2 2
9837 6 0
32 0 0
9029 6 6
1876 2 2
2354 3 3
5878 4 4
1675 7 7
2508 3 3
516 2 6
1398 7 7
4576 7 7
591 6 6
6190 9 9
3251 7 7
1488 5 5
3034 5 5
8461 2 3
4329 2 2
993 7 7
2178 5 5
9659 8 8
1808 2 2
9742 7 7
3699 5 5
8984 0 3
6995 7 7
106 9 7
5484 2 2
9610 3 3
5957 3 3
7632 5 5
2355 1 1
8365 0 0
9162 3 3
7454 3 3
6039 4 3
7878 9 9
9067 1 1
712 5 5
1907 6 4
1373 9 9
5065 7 7
7771 6 0
1238 2 2
2557 5 5
8352 1 1
8031 5 5
8532 4 4
3703 7 7
7961 5 5
8115 7 7
1660 4 4
